499856,109,35
499803,127,65
499738,153,105
499665,166,161
499580,200,203
499471,262,247
499341,337,315
499199,388,409
499032,455,522
498780,588,626
498499,712,776
498166,830,982
497739,1048,1189
497266,1272,1445
496676,1505,1798
495987,1836,2169
495159,2206,2621
494138,2670,3174
492891,3229,3868
491459,3928,4602
489685,4734,5572
487538,5626,6816
484978,6679,8323
482053,7837,10080
478648,9299,12018
474582,11076,14305
469775,13285,16908
464100,15624,20248
457421,18291,24266
449877,21347,28757
441396,24518,34067
431790,28113,40077
421231,31697,47053
409970,34974,55037
397953,38514,63513
385165,42273,72551
372201,45237,82553
359220,47859,92920
346479,49755,103762
334268,50981,114752
322993,51410,125591
312642,51355,135998
303662,50374,145963
295795,48957,155246
289187,47071,163744
283919,44724,171361
280015,41819,178163
277465,38852,183673
275913,35708,188360
275765,32742,191475
276419,29803,193760
277930,27068,194978
280194,24352,195428
283106,21855,195012
286521,19690,193758
290266,17553,192151
294459,15786,189723
298876,14213,186866
303430,12776,183744
308218,11483,180248
313158,10223,176576
318062,9058,172827
323311,7996,168640
328450,7171,164324
333626,6318,160008
338841,5727,155387
343959,5242,150750
349054,4652,146253
353928,4167,141863
358859,3757,137353
363657,3313,133000
368491,2926,128560
372987,2582,124408
377492,2334,120147
381660,2079,116225
385937,1822,112205
390036,1624,108303
394085,1465,104411
397996,1303,100671
401807,1172,96995
405488,1093,93387
408970,923,90070
412310,831,86821
415658,783,83515
418874,722,80361
421979,653,77326
425045,543,74375
427913,503,71550
430588,436,68942
433081,405,66479
435632,360,63978
438156,335,61477
440532,307,59128
442880,285,56813
444989,263,54720
447122,269,52586
449203,250,50520
451198,230,48544
453096,206,46656
454925,205,44838
456691,205,43057
458415,182,41358
460029,182,39756
461539,165,38265
463102,141,36728
464530,133,35316
465823,127,34023
467150,109,32715
468387,106,31485
469647,96,30236
470809,84,29081
471939,76,27959
473024,73,26891
474065,76,25840
475098,74,24806
476091,69,23830
477031,59,22901
477938,53,21996
478784,51,21142
479622,42,20307
480460,34,19484
481256,35,18683
481973,35,17961
482652,26,17290
483321,18,16628
483948,15,16000
484571,16,15372
485191,13,14748
485785,12,14155
486351,15,13580
486836,18,13101
487375,15,12567
487891,14,12054
488397,11,11551
488834,15,11105
489257,13,10680
489699,11,10229
490132,10,9801
490558,9,9374
490941,6,8992
491259,5,8669
491645,3,8291
492001,2,7929
492289,3,7634
492584,3,7324
492877,1,7029
493139,1,6772
493401,1,6501
493655,1,6255
493891,1,6006
494108,0,5781
494292,0,5594
494533,0,5358
494750,0,5148
494910,0,4976
495095,0,4791
495311,0,4578
495494,0,4394
495660,0,4220
495826,0,4058
496008,0,3878
496188,0,3708
496314,0,3579
496437,0,3454
496601,0,3297
496731,0,3169
496875,0,3031
496990,0,2900
497099,0,2793
497206,0,2686
497307,0,2584
497404,0,2481
497499,0,2389
497602,0,2293
497711,0,2187
497802,0,2101
497884,0,2013
497951,0,1948
498033,0,1853
498098,0,1782
498182,0,1709
498253,0,1640
498316,0,1580
498354,0,1536
498416,0,1480
498478,0,1427
498538,0,1362
498599,0,1307
498650,0,1259
498694,0,1212
498747,0,1156
498780,0,1116
498819,0,1079
498877,0,1022
498905,0,990
498949,0,956
498994,0,905
499023,0,874
499072,0,830
499114,0,797
499149,0,767
499175,0,738
499198,0,711
499229,0,686
499257,0,659
499280,0,633
499308,0,608
499315,0,595
499338,0,563
499365,0,538
499387,0,517
499409,0,498
499440,0,477
499453,0,456
499462,0,445
499488,0,424
499499,0,407
499511,0,389
499518,0,374
499538,0,356
499554,0,346
499575,0,330
499596,0,316
499612,0,305
499618,0,292
499627,0,280
499637,0,266
499654,0,252
499661,0,240
499668,0,228
499675,0,221
499685,0,216
499696,0,209
499692,0,203
499699,0,195
499702,0,191
499702,0,181
499700,0,178
499705,0,170
499710,0,166
499703,0,161
499709,0,158
499718,0,150
499718,0,146
499726,0,139
499731,0,136
499728,0,134
499727,0,133
499740,0,128
499745,0,124
499762,0,113
499761,0,110
499756,0,108
499760,0,104
499768,0,100
499775,0,97
499764,0,95
499770,0,90
499772,0,87
499780,0,82
499790,0,76
499790,0,73
499795,0,71
499791,0,69
499797,0,65
499799,0,62
499802,0,59
499814,0,55
499819,0,51
499816,0,50
499820,0,48
499825,0,45
499827,0,44
499827,0,43
499828,0,43
499823,0,43
499831,0,42
499829,0,38
499821,0,37
499824,0,37
499822,0,37
499824,0,36
499830,0,32
499822,0,32
499831,0,30
499830,0,28
499823,0,28
499831,0,26
499822,0,24
499826,0,23
499830,0,21
499838,0,20
499844,0,18
499838,0,17
499840,0,16
499847,0,16
499844,0,16
499840,0,15
499839,0,15
499838,0,15
499840,0,14
499842,0,14
499835,0,14
499824,0,13
499816,0,12
499814,0,12
499825,0,10
499814,0,9
499808,0,9
499807,0,8
499803,0,8
499816,0,7
499824,0,6
499830,0,6
499832,0,6
499833,0,6
499848,0,5
499849,0,4
499848,0,4
499843,0,3
499835,0,3
499841,0,3
499837,0,2
499838,0,2
499836,0,2
499835,0,2
499837,0,2
499842,0,2
499835,0,2
499828,0,2
499819,0,2
499819,0,2
499816,0,2
499825,0,2
499827,0,2
499828,0,1
499830,0,1
499835,0,1
499826,0,1
499835,0,1
499825,0,1
499835,0,1
499853,0,1
499849,0,1
499855,0,1
499864,0,1
499870,0,1
499878,0,1
499887,0,1
499873,0,1
499869,0,1
499874,0,1
499875,0,1
499871,0,0
499863,0,0
499861,0,0
499857,0,0
499858,0,0
499847,0,0
499853,0,0
499850,0,0
499846,0,0
499845,0,0
499841,0,0
499834,0,0
499825,0,0
499830,0,0
499827,0,0
499834,0,0
499845,0,0
499840,0,0
499843,0,0
499840,0,0
499832,0,0
499833,0,0
499827,0,0
499822,0,0
499825,0,0
499834,0,0
499828,0,0
499826,0,0
499833,0,0
499823,0,0
499834,0,0
499835,0,0
499822,0,0
499827,0,0
499835,0,0
499832,0,0
499826,0,0
499819,0,0
499814,0,0
499820,0,0
499815,0,0
499806,0,0
499811,0,0
499825,0,0
499822,0,0
499829,0,0
499834,0,0
499823,0,0
499819,0,0
499817,0,0
499817,0,0
499819,0,0
499819,0,0
499805,0,0
499803,0,0
499801,0,0
499805,0,0
499804,0,0
499799,0,0
499802,0,0
499795,0,0
499792,0,0
499798,0,0
499801,0,0
499802,0,0
499797,0,0
499799,0,0
499793,0,0
499798,0,0
499789,0,0
499797,0,0
499798,0,0
499808,0,0
499813,0,0
499817,0,0
499822,0,0
499829,0,0
499822,0,0
499826,0,0
499819,0,0
499830,0,0
499821,0,0
499821,0,0
499826,0,0
499831,0,0
499822,0,0
499828,0,0
499830,0,0
499830,0,0
499838,0,0
499838,0,0
499838,0,0
499830,0,0
499831,0,0
499831,0,0
499829,0,0
499830,0,0
499808,0,0
499812,0,0
499821,0,0
499822,0,0
499817,0,0
499814,0,0
499816,0,0
499825,0,0
499834,0,0
499827,0,0
499842,0,0
499839,0,0
499835,0,0
499841,0,0
499841,0,0
499839,0,0
499848,0,0
499849,0,0
499850,0,0
499851,0,0
499848,0,0
499855,0,0
499861,0,0
499860,0,0
499861,0,0
499867,0,0
499868,0,0
499867,0,0
499870,0,0
499874,0,0
499874,0,0
499874,0,0
499874,0,0
499874,0,0
499874,0,0
499871,0,0
499875,0,0
499876,0,0
499878,0,0
499884,0,0
499880,0,0
499878,0,0
499886,0,0
499884,0,0
499883,0,0
499888,0,0
499883,0,0
499887,0,0
499890,0,0
499893,0,0
499899,0,0
499890,0,0
499891,0,0
499894,0,0
499889,0,0
499886,0,0
499882,0,0
499879,0,0
499875,0,0
499874,0,0
499869,0,0
499873,0,0
499864,0,0
499860,0,0
499863,0,0
499869,0,0
499874,0,0
499873,0,0
499881,0,0
499894,0,0
499897,0,0
499895,0,0
499892,0,0
499896,0,0
499891,0,0
499893,0,0
499898,0,0
499904,0,0
499896,0,0
499901,0,0
499897,0,0
499900,0,0
499899,0,0
499898,0,0
499905,0,0
499896,0,0
499892,0,0
499888,0,0
499892,0,0
499897,0,0
499897,0,0
499887,0,0
499870,0,0
499859,0,0
499858,0,0
499847,0,0
499837,0,0
499826,0,0
499836,0,0
499832,0,0
499833,0,0
499828,0,0
499833,0,0
499831,0,0
499823,0,0
499827,0,0
499824,0,0
499828,0,0
499829,0,0
499830,0,0
499824,0,0
499821,0,0
499824,0,0
499819,0,0
499814,0,0
499822,0,0
499819,0,0
499824,0,0
499824,0,0
499813,0,0
499808,0,0
499808,0,0
499809,0,0
499804,0,0
499801,0,0
499802,0,0
499792,0,0
499792,0,0
499799,0,0
499794,0,0
499795,0,0
499802,0,0
499788,0,0
499792,0,0
499786,0,0
499782,0,0
499785,0,0
499786,0,0
499796,0,0
499800,0,0
499804,0,0
499807,0,0
499803,0,0
499807,0,0
499799,0,0
499792,0,0
499792,0,0
499783,0,0
499787,0,0
499775,0,0
499775,0,0
499776,0,0
499778,0,0
499773,0,0
499772,0,0
499774,0,0
499781,0,0
499794,0,0
499794,0,0
499787,0,0
499792,0,0
499789,0,0
499795,0,0
499799,0,0
499802,0,0
499804,0,0
499815,0,0
499820,0,0
499819,0,0
499816,0,0
499815,0,0
499811,0,0
499812,0,0
499815,0,0
499812,0,0
499808,0,0
499812,0,0
499810,0,0
499807,0,0
499812,0,0
499810,0,0
499816,0,0
499808,0,0
499806,0,0
499813,0,0
499811,0,0
499793,0,0
499803,0,0
499807,0,0
499796,0,0
499795,0,0
499800,0,0
499800,0,0
499792,0,0
499797,0,0
499803,0,0
499809,0,0
499813,0,0
499810,0,0
499804,0,0
499811,0,0
499806,0,0
499819,0,0
499822,0,0
499826,0,0
499820,0,0
499817,0,0
499823,0,0
499819,0,0
499818,0,0
499814,0,0
499822,0,0
499818,0,0
499810,0,0
499804,0,0
499801,0,0
499792,0,0
499797,0,0
499810,0,0
499815,0,0
499814,0,0
499818,0,0
499819,0,0
499821,0,0
499819,0,0
499820,0,0
499825,0,0
499826,0,0
499832,0,0
499838,0,0
499837,0,0
499831,0,0
499823,0,0
499827,0,0
499833,0,0
499846,0,0
499850,0,0
499847,0,0
499846,0,0
499854,0,0
499851,0,0
499856,0,0
499854,0,0
499849,0,0
499842,0,0
499840,0,0
499841,0,0
499843,0,0
499837,0,0
499840,0,0
499834,0,0
499833,0,0
499842,0,0
499844,0,0
499830,0,0
499836,0,0
499841,0,0
499845,0,0
499845,0,0
499848,0,0
499853,0,0
499856,0,0
499857,0,0
499853,0,0
499850,0,0
499838,0,0
499832,0,0
499834,0,0
499824,0,0
499819,0,0
499818,0,0
499811,0,0
499815,0,0
499821,0,0
499817,0,0
499817,0,0
499818,0,0
499811,0,0
499809,0,0
499802,0,0
499809,0,0
499818,0,0
499818,0,0
499814,0,0
499811,0,0
499823,0,0
499828,0,0
499831,0,0
499827,0,0
499837,0,0
499842,0,0
499842,0,0
499850,0,0
499844,0,0
499844,0,0
499847,0,0
499848,0,0
499844,0,0
499845,0,0
499844,0,0
499844,0,0
499844,0,0
499848,0,0
499843,0,0
499849,0,0
499844,0,0
499827,0,0
499833,0,0
499835,0,0
499839,0,0
499834,0,0
499843,0,0
499846,0,0
499845,0,0
499847,0,0
499837,0,0
499848,0,0
499848,0,0
499847,0,0
499840,0,0
499840,0,0
499825,0,0
499827,0,0
499828,0,0
499837,0,0
499842,0,0
499834,0,0
499824,0,0
499826,0,0
499831,0,0
499827,0,0
499835,0,0
499837,0,0
499844,0,0
499849,0,0
499847,0,0
499846,0,0
499853,0,0
499847,0,0
499853,0,0
499855,0,0
499859,0,0
499864,0,0
499864,0,0
499864,0,0
499865,0,0
499860,0,0
499856,0,0
499858,0,0
499847,0,0
499852,0,0
499858,0,0
499853,0,0
499857,0,0
499870,0,0
499867,0,0
499866,0,0
499869,0,0
499872,0,0
499878,0,0
499880,0,0
499878,0,0
499883,0,0
499874,0,0
499875,0,0
499880,0,0
499885,0,0
499892,0,0
499893,0,0
499896,0,0
499898,0,0
499904,0,0
499908,0,0
499909,0,0
499916,0,0
499919,0,0
499916,0,0
499928,0,0
499917,0,0
499926,0,0
499919,0,0
499925,0,0
499933,0,0
499932,0,0
499942,0,0
499934,0,0
499940,0,0
499941,0,0
499944,0,0
499944,0,0
499950,0,0
499951,0,0
499960,0,0
499970,0,0
499976,0,0
499982,0,0
499989,0,0
499978,0,0
499981,0,0
499981,0,0
499978,0,0
499978,0,0
499969,0,0
499979,0,0
499977,0,0
499977,0,0
499966,0,0
499965,0,0
499954,0,0
499942,0,0
499936,0,0
499945,0,0
499943,0,0
499949,0,0
499952,0,0
499946,0,0
499946,0,0
499946,0,0
499944,0,0
499952,0,0
499952,0,0
499937,0,0
499938,0,0
499942,0,0
499943,0,0
499951,0,0
499950,0,0
499951,0,0
499940,0,0
499943,0,0
499957,0,0
499964,0,0
499956,0,0
499961,0,0
499962,0,0
499951,0,0
499945,0,0
499940,0,0
499947,0,0
499951,0,0
499953,0,0
499942,0,0
499946,0,0
499937,0,0
499944,0,0
499949,0,0
499947,0,0
499946,0,0
499951,0,0
499956,0,0
499959,0,0
499952,0,0
499953,0,0
499954,0,0
499954,0,0
499950,0,0
499960,0,0
499953,0,0
499954,0,0
499960,0,0
499960,0,0
499958,0,0
499963,0,0
499953,0,0
499955,0,0
499956,0,0
499940,0,0
499948,0,0
499944,0,0
499945,0,0
499949,0,0
499941,0,0
499936,0,0
499947,0,0
499950,0,0
499952,0,0
499946,0,0
499946,0,0
499948,0,0
499947,0,0
499947,0,0
499953,0,0
499962,0,0
499965,0,0
499965,0,0
499963,0,0
499958,0,0
499962,0,0
499966,0,0
499963,0,0
499959,0,0
499946,0,0
499940,0,0
499940,0,0
499935,0,0
499933,0,0
499928,0,0
499922,0,0
499925,0,0
499926,0,0
499931,0,0
499936,0,0
499941,0,0
499943,0,0
499942,0,0
499947,0,0
499954,0,0
499953,0,0
499957,0,0
499962,0,0
499966,0,0
499960,0,0
499956,0,0
499950,0,0
499938,0,0
499949,0,0
499941,0,0
499947,0,0
499944,0,0
499947,0,0
499945,0,0
499948,0,0
499957,0,0
499958,0,0
499956,0,0
499961,0,0
499965,0,0
499971,0,0
499970,0,0
499967,0,0
499972,0,0
499969,0,0
499959,0,0
499969,0,0
499978,0,0
499978,0,0
499975,0,0
499977,0,0
499971,0,0
499976,0,0
499980,0,0
499965,0,0
499965,0,0
499969,0,0
499975,0,0
499968,0,0
499966,0,0
499965,0,0
499956,0,0
499960,0,0
499953,0,0
